Generation,Experiment,Original_environment,Population,Date_P,Date_C_O,Date_C_A,Row,Column,Rack,Test_environment,Nb_eggs,Obs_O,Nb_adults,Obs_A
G0,Plasticity,Cherry,Cherry51,11/6/2018,12/6/18,27/06/2018,L8,C9,2,Strawberry,1,LO,2,RV
G0,Plasticity,Cherry,Cherry51,11/6/2018,12/6/18,27/06/2018,L8,C10,2,Grape,8,LO,4,RV
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C1,1,Cherry,136,LO,79,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C2,1,Grape,42,LO,18,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C3,1,GF,26,LO,9,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C4,1,Strawberry,119,LO,12,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C5,1,Blackberry,81,LO,31,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C6,1,GF,2,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C7,1,Blackberry,24,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C8,1,Cherry,65,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C9,1,Grape,18,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C10,1,Strawberry,10,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C6,1,GF,24,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C7,1,Blackberry,11,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C8,1,Cherry,2,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C9,1,Grape,4,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C10,1,Strawberry,5,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C6,1,GF,13,LO,5,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C7,1,Blackberry,31,LO,16,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C8,1,Cherry,0,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C9,1,Grape,56,LO,8,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C10,1,Strawberry,49,LO,14,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C6,1,GF,0,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C7,1,Blackberry,0,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C8,1,Cherry,8,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C9,1,Grape,0,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C10,1,Strawberry,0,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C6,1,GF,41,LO,12,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C7,1,Blackberry,8,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C8,1,Cherry,56,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C9,1,Grape,0,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C10,1,Strawberry,61,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C6,1,GF,8,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C7,1,Blackberry,84,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C8,1,Cherry,1,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C9,1,Grape,6,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C10,1,Strawberry,3,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C6,1,GF,3,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C7,1,Blackberry,3,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C8,1,Cherry,1,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C9,1,Grape,0,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C10,1,Strawberry,1,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L8,C6,1,GF,12,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L8,C7,1,Blackberry,18,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L8,C8,1,Cherry,54,LO,24,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L8,C9,1,Grape,0,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L8,C10,1,Strawberry,13,LO,4,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C1,2,Strawberry,101,LO,17,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C2,2,Grape,79,LO,26,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C3,2,Cherry,119,LO,72,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C4,2,GF,41,LO,24,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L1,C5,2,Blackberry,59,LO,15,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C6,2,Cherry,8,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C7,2,Blackberry,1,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C8,2,Grape,26,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C9,2,GF,1,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L1,C10,2,Strawberry,1,LO,0,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L2,C1,2,Strawberry,116,LO,17,LO
G0,Plasticity,WT3,WT3,18/06/2018,19/06/2018,4/7/18,L2,C4,2,GF,49,LO,6,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C6,2,Cherry,38,LO,14,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C7,2,Blackberry,16,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C8,2,Grape,5,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C9,2,GF,1,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L2,C10,2,Strawberry,45,LO,6,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C6,2,Cherry,3,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C7,2,Blackberry,0,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C8,2,Grape,9,LO,4,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C9,2,GF,1,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L3,C10,2,Strawberry,8,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C6,2,Cherry,0,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C7,2,Blackberry,47,LO,8,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C8,2,Grape,0,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C9,2,GF,1,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L4,C10,2,Strawberry,19,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C6,2,Cherry,53,LO,22,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C7,2,Blackberry,0,LO,3,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C8,2,Grape,0,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C9,2,GF,0,LO,0,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L5,C10,2,Strawberry,2,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C6,2,Cherry,8,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C7,2,Blackberry,17,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C8,2,Grape,1,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C9,2,GF,11,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L6,C10,2,Strawberry,61,LO,13,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C6,2,Cherry,106,LO,40,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C7,2,Blackberry,9,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C8,2,Grape,6,LO,2,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C9,2,GF,7,LO,1,LO
G0,Plasticity,Cherry,Cherry52,18/06/2018,19/06/2018,4/7/18,L7,C10,2,Strawberry,,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L1,C1,1,GF,1,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L1,C2,1,Blackberry,1,LO,1,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L1,C3,1,Cherry,1,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L1,C4,1,Grape,36,LO,18,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L1,C5,1,Strawberry,0,LO,4,LO
G0,Plasticity,WT3,WT3,2/7/2018,3/7/18,18/07/2018,L1,C7,1,GF,17,LO,1,LO
G0,Plasticity,WT3,WT3,2/7/2018,3/7/18,18/07/2018,L1,C10,1,Cherry,56,LO,46,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L2,C1,1,GF,2,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L2,C2,1,Blackberry,3,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L2,C3,1,Cherry,0,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L2,C4,1,Grape,1,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L2,C5,1,Strawberry,5,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L3,C1,1,GF,1,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L3,C2,1,Blackberry,3,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L3,C3,1,Cherry,14,LO,3,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L3,C4,1,Grape,3,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L3,C5,1,Strawberry,16,LO,3,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L4,C1,1,GF,4,LO,1,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L4,C2,1,Blackberry,40,LO,7,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L4,C3,1,Cherry,6,LO,2,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L4,C4,1,Grape,2,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L4,C5,1,Strawberry,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L5,C1,1,GF,1,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L5,C2,1,Blackberry,6,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L5,C3,1,Cherry,1,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L5,C4,1,Grape,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L5,C5,1,Strawberry,17,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L6,C1,1,GF,2,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L6,C2,1,Blackberry,3,LO,3,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L6,C3,1,Cherry,10,LO,1,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L6,C4,1,Grape,18,LO,5,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L6,C5,1,Strawberry,4,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L7,C1,1,GF,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L7,C2,1,Blackberry,3,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L7,C3,1,Cherry,12,LO,4,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L7,C4,1,Grape,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L7,C5,1,Strawberry,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L8,C1,1,GF,0,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L8,C2,1,Blackberry,5,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L8,C3,1,Cherry,4,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L8,C4,1,Grape,1,LO,0,LO
G0,Plasticity,Cherry,Cherry6,2/7/2018,3/7/18,18/07/2018,L8,C5,1,Strawberry,1,LO,0,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C1,1,GF,22,RV,10,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C2,1,Strawberry,24,RV,19,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C3,1,Cherry,23,RV,11,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C4,1,Grape,40,RV,18,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C5,1,Blackberry,36,RV,26,LO
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C6,1,GF,49,RV,39,LO
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C7,1,Strawberry,40,RV,8,LO
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C8,1,Cherry,73,RV,28,LO
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C9,1,Grape,120,RV,42,LO
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C10,1,Blackberry,74,RV,46,LO
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C1,1,GF,22,RV,16,CD
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C2,1,Strawberry,24,RV,19,CD
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C3,1,Cherry,23,RV,18,CD
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C4,1,Grape,40,RV,21,CD
G0,Plasticity,Cherry,Cherry7,27/06/2018,28/06/2018,14/07/2018,L1,C5,1,Blackberry,36,RV,22,CD
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C6,1,GF,49,RV,41,CD
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C7,1,Strawberry,40,RV,10,CD
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C8,1,Cherry,73,RV,28,CD
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C9,1,Grape,120,RV,27,CD
G0,Plasticity,WT3,WT3,27/06/2018,28/06/2018,14/07/2018,L1,C10,1,Blackberry,74,RV,46,CD
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L1,C1,1,GF,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L1,C2,1,Blackberry,20,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L1,C3,1,Strawberry,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L1,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L1,C5,1,Grape,0,LO,1,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L1,C6,1,GF,72,LO,28,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L1,C7,1,Grape,71,LO,16,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L1,C8,1,Blackberry,150,LO,68,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L1,C9,1,Strawberry,65,LO,20,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L1,C10,1,Cherry,98,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L2,C1,1,GF,5,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L2,C2,1,Blackberry,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L2,C3,1,Strawberry,14,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L2,C4,1,Cherry,12,LO,3,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L2,C5,1,Grape,0,LO,0,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L2,C6,1,GF,73,LO,15,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L2,C7,1,Grape,63,LO,26,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L2,C8,1,Blackberry,86,LO,24,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L2,C9,1,Strawberry,70,LO,58,LO
G0,Plasticity,WT3,WT3,3/7/2018,4/7/18,19/07/2018,L2,C10,1,Cherry,171,LO,57,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L3,C1,1,GF,1,LO,1,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L3,C2,1,Blackberry,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L3,C3,1,Strawberry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L3,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L3,C5,1,Grape,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L4,C1,1,GF,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L4,C2,1,Blackberry,6,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L4,C3,1,Strawberry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L4,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L4,C5,1,Grape,3,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L5,C1,1,GF,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L5,C2,1,Blackberry,3,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L5,C3,1,Strawberry,21,LO,7,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L5,C4,1,Cherry,5,LO,2,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L5,C5,1,Grape,3,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L6,C1,1,GF,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L6,C2,1,Blackberry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L6,C3,1,Strawberry,1,LO,1,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L6,C4,1,Cherry,0,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L6,C5,1,Grape,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L7,C1,1,GF,1,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L7,C2,1,Blackberry,25,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L7,C3,1,Strawberry,3,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L7,C4,1,Cherry,4,LO,0,LO
G0,Plasticity,Strawberry,Strawberry44,3/7/2018,4/7/18,19/07/2018,L7,C5,1,Grape,3,LO,0,LO
G0,Plasticity,WT3,WT3,10/7/2018,11/7/18,26/07/2018,L1,C1,1,Blackberry,72,RV,5,LO
G0,Plasticity,WT3,WT3,10/7/2018,11/7/18,26/07/2018,L1,C2,1,GF,53,RV,14,LO
G0,Plasticity,WT3,WT3,10/7/2018,11/7/18,26/07/2018,L1,C3,1,Cherry,71,RV,16,LO
G0,Plasticity,WT3,WT3,10/7/2018,11/7/18,26/07/2018,L1,C4,1,Grape,25,RV,3,LO
G0,Plasticity,WT3,WT3,10/7/2018,11/7/18,26/07/2018,L1,C5,1,Strawberry,37,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L1,C6,1,GF,9,RV,8,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L1,C7,1,Cherry,13,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L1,C8,1,Strawberry,9,RV,1,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L1,C9,1,Blackberry,6,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L1,C10,1,Grape,3,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L2,C6,1,GF,2,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L2,C7,1,Cherry,3,RV,2,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L2,C8,1,Strawberry,23,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L2,C9,1,Blackberry,3,RV,1,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L2,C10,1,Grape,10,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L3,C6,1,GF,4,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L3,C7,1,Cherry,6,RV,1,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L3,C8,1,Strawberry,43,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L3,C9,1,Blackberry,11,RV,3,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L3,C10,1,Grape,2,RV,3,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L4,C6,1,GF,6,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L4,C7,1,Cherry,3,RV,5,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L4,C8,1,Strawberry,3,RV,0,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L4,C9,1,Blackberry,45,RV,13,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L4,C10,1,Grape,15,RV,5,LO
G0,Plasticity,Cherry,Cherry104,10/7/2018,11/7/18,26/07/2018,L5,C6,1,GF,8,RV,3,LO
